brand,brand_id,sku,name,description,category_id,category_name,category_confidence,price_raw,price_currency,base_price_toman,price_is_inquiry,accuracy,size_range,size_label_fa,specifications_json,section_title,source_file,source_row_hint,parse_flags
Dasqua | داسکوا,4,7791-1334,ساعت رسی 1334 یونیت کولیس — 0-1334mm,ساعت رسی 1334 یونیت کولیس,59,ساعت اندیکاتور,medium,,rial,,false,,0-1334mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1334mm""}], ""dimensions"": [], ""features"": {}}",ساعت رسی ‪1334 یونیت کولیس,لیست قیمت داسکوا 14050212.pdf,line:3530,missing_price
Dasqua | داسکوا,4,7791-1804,ست 4عددي زاويه كوليس ديجيتال -پالستيیکي ،عمق سنج ديجيتال،تراز ديجيتال — 0-1804mm,ست 4عددي زاويه كوليس ديجيتال -پالستيیکي ،عمق سنج ديجيتال،تراز ديجيتال,71,تراز صنعتی,high,,rial,,false,,0-1804mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1804mm""}], ""dimensions"": [], ""features"": {}}",ست ‪ 4عددي زاويه كوليس ديجيتال ‪ -پالستيیکي ‪ ،عمق سنج ديجيتال‪،تراز ديجيتال,لیست قیمت داسکوا 14050212.pdf,line:3499,missing_price
Dasqua | داسکوا,4,7791-2000,ساعت رسی 1334 یونیت کولیس — 0-2000mm,ساعت رسی 1334 یونیت کولیس,59,ساعت اندیکاتور,medium,,rial,,false,,0-2000mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-2000mm""}], ""dimensions"": [], ""features"": {}}",ساعت رسی ‪1334 یونیت کولیس,لیست قیمت داسکوا 14050212.pdf,line:3532,missing_price
Dasqua | داسکوا,4,7791-2015,یونیت کولیس دیجیتال IP 67رسی,یونیت کولیس دیجیتال IP 67رسی,57,انواع کولیس,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",یونیت کولیس دیجیتال ‪ IP 67رسی,لیست قیمت داسکوا 14050212.pdf,line:3501,missing_price
Dasqua | داسکوا,4,7791-2117,یونیت فلزی کولیس دیجیتال رسی,یونیت فلزی کولیس دیجیتال رسی,57,انواع کولیس,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",یونیت فلزی کولیس دیجیتال رسی,لیست قیمت داسکوا 14050212.pdf,line:3504,missing_price
Dasqua | داسکوا,4,7791-4210,ی دار یونیت میکرومی,ی دار یونیت میکرومی,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",ی دار یونیت میکرومی,لیست قیمت داسکوا 14050212.pdf,line:3508,missing_price
Dasqua | داسکوا,4,7791-4211,میکرومی خروج درب پشت باطری,میکرومی خروج درب پشت باطری,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",میکرومی خروج درب پشت باطری,لیست قیمت داسکوا 14050212.pdf,line:3522,missing_price
Dasqua | داسکوا,4,7791-4212,درب باطری میکرومی خروج,درب باطری میکرومی خروج,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {}}",درب باطری میکرومی خروج,لیست قیمت داسکوا 14050212.pdf,line:3526,missing_price
Dasqua | داسکوا,4,7791-4410,میکرومی دیجیتال کوچک رسی یونیت,میکرومی دیجیتال کوچک رسی یونیت,58,انواع میکرومتر,high,,rial,,false,,,,"{""technical_specs"": [], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",میکرومی دیجیتال کوچک رسی یونیت,لیست قیمت داسکوا 14050212.pdf,line:3512,missing_price
Dasqua | داسکوا,4,7851-0005,کمی دیجیتال با درایو 1/2 1 — 0-50mm,کمی دیجیتال با درایو 1/2 1,59,ساعت اندیکاتور,medium,"1,952,950,000",rial,195295000,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کمی دیجیتال با درایو ‪1/2 ‪1,لیست قیمت داسکوا 14050212.pdf,line:2623,
Dasqua | داسکوا,4,7851-0008,کمی دیجیتال با درایو 1/2 1 — 0-80mm,کمی دیجیتال با درایو 1/2 1,59,ساعت اندیکاتور,medium,"2,397,800,000",rial,239780000,false,,0-80mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-80mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کمی دیجیتال با درایو ‪1/2 ‪1,لیست قیمت داسکوا 14050212.pdf,line:2625,
Dasqua | داسکوا,4,7851-0011,کمی دیجیتال با درایو 1/2 1 — 0-110mm,کمی دیجیتال با درایو 1/2 1,59,ساعت اندیکاتور,medium,"2,692,800,000",rial,269280000,false,,0-110mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-110mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کمی دیجیتال با درایو ‪1/2 ‪1,لیست قیمت داسکوا 14050212.pdf,line:2627,
Dasqua | داسکوا,4,7851-0013,کمی دیجیتال با درایو 1/2 1 — 0-130mm,کمی دیجیتال با درایو 1/2 1,59,ساعت اندیکاتور,medium,"3,490,550,000",rial,349055000,false,,0-130mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-130mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",کمی دیجیتال با درایو ‪1/2 ‪1,لیست قیمت داسکوا 14050212.pdf,line:2629,
Dasqua | داسکوا,4,7912-0004,پایه ساعت گر ی — 0-40mm,پایه ساعت گر ی,59,ساعت اندیکاتور,medium,"372,950,000",rial,37295000,false,,0-40mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-40mm""}], ""dimensions"": [], ""features"": {}}",پایه ساعت گر ی,لیست قیمت داسکوا 14050212.pdf,line:3154,
Dasqua | داسکوا,4,7912-0005,پایه ساعت گر ی — 0-50mm,پایه ساعت گر ی,59,ساعت اندیکاتور,medium,,rial,,false,,0-50mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",پایه ساعت گر ی,لیست قیمت داسکوا 14050212.pdf,line:3156,missing_price
Dasqua | داسکوا,4,8101-0005,"1,336,200,000 ی ي سنج شور A,B,E,O,OO — 0-50mm","1,336,200,000 ی ي سنج شور A,B,E,O,OO",91,سختی سنج لاستیک,high,"117,350,000",rial,11735000,false,0/01,0-50mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}","‪1,336,200,000 ی ي سنج شور ‪A,B,E,O,OO",لیست قیمت داسکوا 14050212.pdf,line:2782,
Dasqua | داسکوا,4,8101-0010,"1,336,200,000 ی ي سنج شور A,B,E,O,OO — 0-100mm","1,336,200,000 ی ي سنج شور A,B,E,O,OO",91,سختی سنج لاستیک,high,"137,950,000",rial,13795000,false,0/01,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪1,336,200,000 ی ي سنج شور ‪A,B,E,O,OO",لیست قیمت داسکوا 14050212.pdf,line:2785,
Dasqua | داسکوا,4,8101-0015,"1,336,200,000 ی ي سنج شور A,B,E,O,OO — 0-150mm","1,336,200,000 ی ي سنج شور A,B,E,O,OO",91,سختی سنج لاستیک,high,,rial,,false,0/01,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}","‪1,336,200,000 ی ي سنج شور ‪A,B,E,O,OO",لیست قیمت داسکوا 14050212.pdf,line:2788,missing_price
Dasqua | داسکوا,4,8101-0020,"1,336,200,000 ی ي سنج شور A,B,E,O,OO — 0-200mm","1,336,200,000 ی ي سنج شور A,B,E,O,OO",91,سختی سنج لاستیک,high,,rial,,false,0/01,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}","‪1,336,200,000 ی ي سنج شور ‪A,B,E,O,OO",لیست قیمت داسکوا 14050212.pdf,line:2791,missing_price
Dasqua | داسکوا,4,8203-0010,"1,336,200,000 ی ي سنج شور A,B,E,O,OO — 0-100mm","1,336,200,000 ی ي سنج شور A,B,E,O,OO",91,سختی سنج لاستیک,high,"349,650,000",rial,34965000,false,,0-100mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}","‪1,336,200,000 ی ي سنج شور ‪A,B,E,O,OO",لیست قیمت داسکوا 14050212.pdf,line:2865,
Dasqua | داسکوا,4,8295-0005,ضخامت سنج الکی — 0-725mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,,0-725mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-725mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:3086,missing_price
Dasqua | داسکوا,4,8295-0010,ضخامت سنج الکی — 0-705mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,,0-705mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-705mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:3089,missing_price
Dasqua | داسکوا,4,8295-0015,ضخامت سنج الکی — 0-705mm,ضخامت سنج الکی,62,عمق سنج,medium,,rial,,false,,0-705mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-705mm""}], ""dimensions"": [], ""features"": {}}",ضخامت سنج الکی,لیست قیمت داسکوا 14050212.pdf,line:3092,missing_price
Dasqua | داسکوا,4,8300-0015,مگنت با رنیوی مغناطیش ی — 0-150mm,مگنت با رنیوی مغناطیش ی,59,ساعت اندیکاتور,medium,"349,650,000",rial,34965000,false,0/02mm,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",مگنت با رنیوی مغناطیش ی,لیست قیمت داسکوا 14050212.pdf,line:2310,
Dasqua | داسکوا,4,8300-0020,ی با رنیوی مغناطیش — 0-200mm,ی با رنیوی مغناطیش,59,ساعت اندیکاتور,medium,"699,050,000",rial,69905000,false,0/02mm,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",ی با رنیوی مغناطیش,لیست قیمت داسکوا 14050212.pdf,line:2317,
Dasqua | داسکوا,4,8300-0025,صنعت دیجیتال تراز — 0-25mm,صنعت دیجیتال تراز,71,تراز صنعتی,high,"1,891,250,000",rial,189125000,false,0/01mm,0-25mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-25mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",صنعت دیجیتال تراز,لیست قیمت داسکوا 14050212.pdf,line:2328,
Dasqua | داسکوا,4,8300-0045,صنعت تخت (بنان تراز — 0-45mm,صنعت تخت (بنان تراز,71,تراز صنعتی,high,,rial,,false,0/5mm,0-45mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/5mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-45mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت (بنان تراز,لیست قیمت داسکوا 14050212.pdf,line:2365,missing_price
Dasqua | داسکوا,4,8300-0095,ست 4عددي زاويه كوليس ديجيتال -پالستيیکي ،عمق سنج ديجيتال،تراز ديجيتال — 0-95mm,ست 4عددي زاويه كوليس ديجيتال -پالستيیکي ،عمق سنج ديجيتال،تراز ديجيتال,71,تراز صنعتی,high,"117,350,000",rial,11735000,false,,0-95mm,,"{""technical_specs"": [{""key"": ""بازه اندازه‌گیری"", ""value"": ""0-95mm""}], ""dimensions"": [], ""features"": {}}",ست ‪ 4عددي زاويه كوليس ديجيتال ‪ -پالستيیکي ‪ ،عمق سنج ديجيتال‪،تراز ديجيتال,لیست قیمت داسکوا 14050212.pdf,line:3490,
Dasqua | داسکوا,4,8300-1000,صنعت دیجیتال بسیار دقیق تراز — 0-1000mm,صنعت دیجیتال بسیار دقیق تراز,71,تراز صنعتی,high,"812,200,000",rial,81220000,false,0/01mm,0-1000mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/01mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1000mm""}], ""dimensions"": [], ""features"": {""دیجیتال"": true}}",صنعت دیجیتال بسیار دقیق تراز,لیست قیمت داسکوا 14050212.pdf,line:2336,
Dasqua | داسکوا,4,8301-0003,صنعت چهارگوش تراز 6 — 0-30mm,صنعت چهارگوش تراز 6,71,تراز صنعتی,high,"178,950,000",rial,17895000,false,0/05mm,0-30mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-30mm""}], ""dimensions"": [], ""features"": {}}",صنعت چهارگوش تراز ‪6,لیست قیمت داسکوا 14050212.pdf,line:2284,
Dasqua | داسکوا,4,8301-0005,صنعت تخت تراز 3 — 0-50mm,صنعت تخت تراز 3,71,تراز صنعتی,high,"150,400,000",rial,15040000,false,0/05mm,0-50mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-50mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت تراز ‪3,لیست قیمت داسکوا 14050212.pdf,line:2252,
Dasqua | داسکوا,4,8301-0006,تراز صنعت 7 — 0-60mm,تراز صنعت 7,71,تراز صنعتی,high,"195,850,000",rial,19585000,false,0/05mm,0-60mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-60mm""}], ""dimensions"": [], ""features"": {}}",تراز صنعت ‪7,لیست قیمت داسکوا 14050212.pdf,line:2287,
Dasqua | داسکوا,4,8301-0009,صنعت چهارگوش تراز 8 — 0-90mm,صنعت چهارگوش تراز 8,71,تراز صنعتی,high,"298,350,000",rial,29835000,false,0/05mm,0-90mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-90mm""}], ""dimensions"": [], ""features"": {}}",صنعت چهارگوش تراز ‪8,لیست قیمت داسکوا 14050212.pdf,line:2290,
Dasqua | داسکوا,4,8301-0010,صنعت تخت تراز 4 — 0-100mm,صنعت تخت تراز 4,71,تراز صنعتی,high,"164,600,000",rial,16460000,false,0/05mm,0-100mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-100mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت تراز ‪4,لیست قیمت داسکوا 14050212.pdf,line:2254,
Dasqua | داسکوا,4,8301-0013,تراز صنعت 9 — 0-130mm,تراز صنعت 9,71,تراز صنعتی,high,"306,500,000",rial,30650000,false,0/05mm,0-130mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-130mm""}], ""dimensions"": [], ""features"": {}}",تراز صنعت ‪9,لیست قیمت داسکوا 14050212.pdf,line:2293,
Dasqua | داسکوا,4,8301-0015,صنعت تخت تراز 5 — 0-150mm,صنعت تخت تراز 5,71,تراز صنعتی,high,"199,550,000",rial,19955000,false,0/05mm,0-150mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-150mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت تراز ‪5,لیست قیمت داسکوا 14050212.pdf,line:2256,
Dasqua | داسکوا,4,8301-0020,صنعت تخت تراز 6 — 0-200mm,صنعت تخت تراز 6,71,تراز صنعتی,high,"209,850,000",rial,20985000,false,0/05mm,0-200mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/05mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-200mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت تراز ‪6,لیست قیمت داسکوا 14050212.pdf,line:2258,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,8301-1003,صنعت چهارگوش تراز 1 — 0-1003mm,صنعت چهارگوش تراز 1,71,تراز صنعتی,high,"203,850,000",rial,20385000,false,0/02mm,0-1003mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1003mm""}], ""dimensions"": [], ""features"": {}}",صنعت چهارگوش تراز ‪1,لیست قیمت داسکوا 14050212.pdf,line:2270,duplicate_sku_merged|duplicate_sku_in_pdf
Dasqua | داسکوا,4,8301-1005,صنعت تخت تراز — 0-1005mm,صنعت تخت تراز,71,تراز صنعتی,high,"155,700,000",rial,15570000,false,0/02mm,0-1005mm,,"{""technical_specs"": [{""key"": ""دقت"", ""value"": ""0/02mm""}, {""key"": ""بازه اندازه‌گیری"", ""value"": ""0-1005mm""}], ""dimensions"": [], ""features"": {}}",صنعت تخت تراز,لیست قیمت داسکوا 14050212.pdf,line:2246,
