sha256,preview_path,product_count,product_ids,skus,brands
6a6171de0f2b575c08e5e1d66834a9c79ea840b65dabede269e6c12838b2b576,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/6a6171de0f2b575c08e5e1d66834a9c79ea840b65dabede269e6c12838b2b576.png,1,4514,IDE110M-12,TERMA | ترما
6a80aaf7edeffba6e511ca90880dc6ff7b48ea664066d9076f3ccedacd34536e,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/6a80aaf7edeffba6e511ca90880dc6ff7b48ea664066d9076f3ccedacd34536e.png,6,"4640,4641,4642,4643,4644,4645","TDE130B-15,TDE130B-30,TDE130B-50,TDE130B-100,TDE130B-150,TDE130B-200",TERMA | ترما
7196ce677b9d63ebe5b98a5210d66f30bb87f32dca5d1d8306470c4a30d0fe4e,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/7196ce677b9d63ebe5b98a5210d66f30bb87f32dca5d1d8306470c4a30d0fe4e.png,5,"4565,4566,4567,4568,4569","MD730-25,MD730-50,MD730-75,MD730-100,MD730-125",TERMA | ترما
72bfef1b0f140a5291667426cd2fd1c43d4d0821333820df47a0e7ce33066f03,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/72bfef1b0f140a5291667426cd2fd1c43d4d0821333820df47a0e7ce33066f03.png,2,"6144,6145","AST-CS-6,AST-CS-8",ASTPOWER | ای اس تی پاور
7338918e511946e288b0bbaee8e48c9440cc26cd95ef42b0748f9fdd2f45a8f8,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/7338918e511946e288b0bbaee8e48c9440cc26cd95ef42b0748f9fdd2f45a8f8.png,1,4658,TD230C,TERMA | ترما
7626aa6df3107b9db222a9aba31eba8fcb6e1db649b712db60cc44d29afd37a7,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/7626aa6df3107b9db222a9aba31eba8fcb6e1db649b712db60cc44d29afd37a7.png,3,"4492,4493,4494","YDA100A-150,YDA100A-200,YDA100A-300",TERMA | ترما
7a781e502e8d2435a75542a598d55e35af08ed83d9a023708c3dc09613b66fcb,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/7a781e502e8d2435a75542a598d55e35af08ed83d9a023708c3dc09613b66fcb.png,5,"5896,5897,5898,5899,5900","4A-S5,4A-S7,4A-S10,4A-S12,4A-S16",ASTPOWER | ای اس تی پاور
7ac6d500a683eafabb31e96f6a1de7195be210898126be6ada784b6fce11f509,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/7ac6d500a683eafabb31e96f6a1de7195be210898126be6ada784b6fce11f509.png,1,6134,AST-BS1-8,ASTPOWER | ای اس تی پاور
7b6aca216062999a9b07b587aeef23cdad755761afb011878a259b9ef5486503,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/7b6aca216062999a9b07b587aeef23cdad755761afb011878a259b9ef5486503.png,1,4685,SD710,TERMA | ترما
82a2dd6b0518fc42e47860006b9bcbc3045099d9d55b4204203f457b766f8a65,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/82a2dd6b0518fc42e47860006b9bcbc3045099d9d55b4204203f457b766f8a65.png,6,"4578,4579,4580,4581,4582,4583","MA210-25,MA210-50,MA210-75,MA210-100,MA210-125,MA210-150",TERMA | ترما
